date,revenue,day_of_week,day_of_year,month,year,is_weekend,is_holiday,promotion_active,promotion_effect,weather_score,economic_index,competitor_activity
2020-08-23,17255.518638122074,6,236,8,2020,1,0,0,1.0,54.995030130916376,53.76622044135663,0.10390505207969587
2020-08-24,15384.29058787712,0,237,8,2020,0,0,0,1.0,59.83382544212723,59.876080853569924,0.18128966328835663
2020-08-25,22150.427321616695,1,238,8,2020,0,0,0,1.0,77.70861774488372,54.812497711790655,0.022734672729226958
2020-08-26,19175.03850143323,2,239,8,2020,0,0,0,1.0,72.69372672909397,50.22775703152404,0.0034114909305863607
2020-08-27,19801.394729514308,3,240,8,2020,0,0,0,1.0,75.25945148910338,55.55349357859324,0.4806235173110973
2020-08-28,18628.536290708256,4,241,8,2020,0,0,0,1.0,77.33780695221495,50.992219681781755,0.06284080718662303
2020-08-29,14635.411163884239,5,242,8,2020,1,0,0,1.0,79.52082202842655,49.828368017197974,0.34260112143175464
2020-08-30,9236.989952698535,6,243,8,2020,1,0,0,1.0,86.64549762934334,47.54325515198576,1.4678001133750667
2020-08-31,21314.695301708263,0,244,8,2020,0,0,0,1.0,76.14727985392769,44.569623089529074,0.047507139130958
2020-09-01,16504.359731592383,1,245,9,2020,0,0,0,1.0,66.38113518072187,51.39284722062743,0.06162342153701525
2020-09-02,18565.00808321003,2,246,9,2020,0,0,0,1.0,80.08860551804096,54.1464318331623,0.2174512749455315
2020-09-03,16023.575646002095,3,247,9,2020,0,0,0,1.0,98.49822902342824,52.88674466362418,0.6730616420060824
2020-09-04,14886.766907273166,4,248,9,2020,0,0,0,1.0,68.0104938042614,51.303727004098825,0.49494615566409234
2020-09-05,17395.184198051236,5,249,9,2020,1,0,0,1.0,55.38206042994038,48.6685299704887,0.13978296432026835
2020-09-06,15916.157645592837,6,250,9,2020,1,0,0,1.0,86.60621003930459,56.45218986253443,0.3170566816286065
2020-09-07,15452.350521614791,0,251,9,2020,0,0,0,1.0,68.19428254069602,46.83899793451366,0.029177680385481842
2020-09-08,14380.245482748556,1,252,9,2020,0,0,0,1.0,37.409956809789456,57.31849573360094,0.7582992736360828
2020-09-09,19075.702179797725,2,253,9,2020,0,0,0,1.0,82.71132515725633,48.44096969988693,0.6668193705067522
2020-09-10,20072.823760199437,3,254,9,2020,0,0,0,1.0,61.97007721069116,49.70357723789236,0.03576050107598819
2020-09-11,14132.602450116208,4,255,9,2020,0,0,0,1.0,68.64200076543759,46.145526101716136,0.0711702351809345
2020-09-12,13521.931990138339,5,256,9,2020,1,0,0,1.0,74.97970495853522,50.98613995050332,0.02110654998825245
2020-09-13,17922.57197410917,6,257,9,2020,1,0,0,1.0,72.857495196686,58.383411607458385,0.06341327848061579
2020-09-14,15681.085308020023,0,258,9,2020,0,0,0,1.0,80.6417772570856,56.09868838742526,0.33851585506343823
2020-09-15,18825.73292408327,1,259,9,2020,0,0,0,1.0,63.46770444145235,58.42635713548264,0.09506454440711265
2020-09-16,20786.466739946896,2,260,9,2020,0,0,0,1.0,77.69658697264124,56.15865793514913,0.01851013093199508
2020-09-17,14691.50522380978,3,261,9,2020,0,0,0,1.0,66.10679983624124,48.043294692964594,0.08377862984632986
2020-09-18,13469.294013340084,4,262,9,2020,0,0,0,1.0,81.08215721331254,51.921396344115635,0.7967396181811359
2020-09-19,5766.363799746583,5,263,9,2020,1,0,0,1.0,79.23051226019581,49.68804545030309,0.19867949816529132
2020-09-20,10703.283396417564,6,264,9,2020,1,0,0,1.0,55.96841946933107,60.25561424622259,0.1076259854595826
2020-09-21,17138.737344294284,0,265,9,2020,0,0,0,1.0,86.28973174262549,47.63249512403282,0.03643355696283911
2020-09-22,10290.822981952397,1,266,9,2020,0,0,0,1.0,61.96054832328928,58.09862543324692,0.8562813484924048
2020-09-23,20134.24564635732,2,267,9,2020,0,0,0,1.0,82.12086697421718,58.108604966982206,0.34390526100757257
2020-09-24,14497.347963673357,3,268,9,2020,0,0,0,1.0,75.50930970102011,62.80563525515578,0.066111596755081
2020-09-25,17367.94938123481,4,269,9,2020,0,0,0,1.0,97.57275515192684,51.62279991356485,0.014528912385992049
2020-09-26,13354.10990603255,5,270,9,2020,1,0,0,1.0,66.64801026442221,57.24654230475013,0.011658399842156879
2020-09-27,16912.601663843758,6,271,9,2020,1,0,0,1.0,64.76024805822703,65.10688931968052,0.0256526358422361
2020-09-28,12290.130103344529,0,272,9,2020,0,0,0,1.0,69.708705911684,50.624120382454805,0.17386644102311075
2020-09-29,14994.450441963692,1,273,9,2020,0,0,0,1.0,65.45230325748587,46.05082615959848,0.5283497690746407
2020-09-30,15557.201645482835,2,274,9,2020,0,0,0,1.0,81.99912852913076,44.33967585785844,0.1373310310887299
2020-10-01,11438.76152084641,3,275,10,2020,0,0,0,1.0,45.75534087345118,57.3169848018409,0.37023245768153323
2020-10-02,14845.977053984512,4,276,10,2020,0,0,0,1.0,54.194763712804686,44.351372247378315,0.11807719117630688
2020-10-03,10811.742474407643,5,277,10,2020,1,0,0,1.0,53.9829561763121,51.919226653118606,0.24660038413573793
2020-10-04,10354.801068180788,6,278,10,2020,1,0,0,1.0,84.25461387960364,55.98108648314001,0.2632587100621517
2020-10-05,17513.793951477266,0,279,10,2020,0,0,0,1.0,95.65920058872888,54.73409686223176,0.03822331336842769
2020-10-06,14570.308644904875,1,280,10,2020,0,0,0,1.0,68.43326172193792,55.949142129140036,0.08963780044862875
2020-10-07,14880.379301748068,2,281,10,2020,0,0,0,1.0,67.46767415214984,54.94706571736043,0.2028370357001863
2020-10-08,17839.597600483194,3,282,10,2020,0,0,0,1.0,71.05078244669772,60.243644135060116,0.01466400291294247
2020-10-09,19390.485860142908,4,283,10,2020,0,0,0,1.0,87.42817453912286,49.10143179493615,0.08973930927755047
2020-10-10,7495.914045163368,5,284,10,2020,1,0,0,1.0,56.089702987141386,50.49173663647447,0.15305734220987233
2020-10-11,10227.607862055851,6,285,10,2020,1,0,0,1.0,73.57553474102178,50.02711373254999,1.1158441224973348
2020-10-12,10927.500240956446,0,286,10,2020,0,0,0,1.0,84.62796444673644,58.05506864835415,0.12869379173655612
2020-10-13,13828.292053019164,1,287,10,2020,0,0,0,1.0,77.51641254909768,58.4198011611534,0.3386256063070727
2020-10-14,16206.626992208052,2,288,10,2020,0,0,0,1.0,72.84372424898115,56.18763344590761,0.11315046538044163
2020-10-15,15252.920608353465,3,289,10,2020,0,0,0,1.0,85.01569138850712,59.862673813901694,0.3183104857286119
2020-10-16,10310.960130558013,4,290,10,2020,0,0,0,1.0,29.451515605011444,48.06869977270714,0.18097858765190372
2020-10-17,9577.72498565887,5,291,10,2020,1,0,0,1.0,80.16812979296361,62.30872329748171,0.435358738020974
2020-10-18,9251.184537466686,6,292,10,2020,1,0,0,1.0,60.188864753088644,61.602494478424305,0.10584631317527249
2020-10-19,11356.797949555314,0,293,10,2020,0,0,0,1.0,42.54050654715314,57.67810998622873,0.18542202005606576
2020-10-20,16716.25037706571,1,294,10,2020,0,0,0,1.0,77.66803899287471,62.922693173992286,0.19886055255548596
2020-10-21,15090.724773326921,2,295,10,2020,0,0,0,1.0,90.60487817744436,45.7442812218851,0.1080450310898486
2020-10-22,12278.260096765336,3,296,10,2020,0,0,0,1.0,67.93827228058463,51.4188552090977,0.031169901263650296
2020-10-23,16810.96827913825,4,297,10,2020,0,0,0,1.0,84.29311820804408,50.378277217138184,0.01964595706224893
2020-10-24,12169.482971925429,5,298,10,2020,1,0,0,1.0,94.18417386982968,57.675889769471645,0.0033624170080413353
2020-10-25,10835.320738605627,6,299,10,2020,1,0,0,1.0,89.72371680376071,48.83148808281119,0.4135567742206534
2020-10-26,17038.551189826543,0,300,10,2020,0,0,0,1.0,94.59946794057089,57.88336615764633,0.05396185919497512
2020-10-27,12790.056979319583,1,301,10,2020,0,0,0,1.0,81.13191236607838,60.962269761079455,0.04752628645256313
2020-10-28,11739.430783417616,2,302,10,2020,0,0,0,1.0,71.13150458352389,57.59930217165287,0.2663880554700005
2020-10-29,13990.685629973203,3,303,10,2020,0,0,0,1.0,45.97051282154247,55.55574141967737,0.07713723536189704
2020-10-30,13911.74877971103,4,304,10,2020,0,0,0,1.0,66.30906267805076,49.211318227003105,0.14106204727124383
2020-10-31,8895.406685302642,5,305,10,2020,1,0,0,1.0,57.35130107025712,49.930128731017014,0.03546944553313378
2020-11-01,9009.289305197524,6,306,11,2020,1,0,0,1.0,100.0,60.42617671826416,0.6425077963370804
2020-11-02,14724.183184733185,0,307,11,2020,0,0,0,1.0,67.36171281351496,58.08852584144447,0.381543723858358
2020-11-03,10577.576657496187,1,308,11,2020,0,0,0,1.0,71.84807210176729,54.010381855167076,0.3987109396969496
2020-11-04,14541.568490962305,2,309,11,2020,0,0,0,1.0,78.27228064060701,52.12963035336233,0.1044358831546135
2020-11-05,11046.325862865442,3,310,11,2020,0,0,0,1.0,70.65403669558681,44.10383734677188,0.28740069256859796
2020-11-06,13497.611753955653,4,311,11,2020,0,0,0,1.0,95.4257656064613,48.89231324904356,0.031068047004464257
2020-11-07,12207.958482051685,5,312,11,2020,1,0,0,1.0,60.66025957398322,63.81736940830136,0.0017312722022107879
2020-11-08,10963.218221785875,6,313,11,2020,1,0,0,1.0,72.91911182855864,47.87169474772739,0.004035017576120192
2020-11-09,13790.243111462803,0,314,11,2020,0,0,0,1.0,58.86294121452927,55.23507033898211,0.17666876689271455
2020-11-10,14952.516488585528,1,315,11,2020,0,0,0,1.0,50.19966233168941,59.33858972898969,0.12153886875024784
2020-11-11,11706.451899095315,2,316,11,2020,0,0,0,1.0,60.82346363642072,48.04045515313922,0.14596860192942432
2020-11-12,14810.630464088994,3,317,11,2020,0,0,0,1.0,69.44444804427383,55.252319497193085,0.001498225798344761
2020-11-13,11941.86246944767,4,318,11,2020,0,0,0,1.0,63.5604666322411,59.03204344097793,0.10987400794652964
2020-11-14,8680.879532186127,5,319,11,2020,1,0,0,1.0,59.61368530189216,54.418660993097895,0.25321798872915025
2020-11-15,8391.776091729504,6,320,11,2020,1,0,0,1.0,48.90523804492249,68.71187829203248,0.11692805669938869
2020-11-16,11439.841300193926,0,321,11,2020,0,0,0,1.0,68.75341641056959,46.04056534944464,0.26351731343252804
2020-11-17,13376.446523143903,1,322,11,2020,0,0,0,1.0,47.42919438953497,59.690902923392,0.05305864066803223
2020-11-18,10136.931259481245,2,323,11,2020,0,0,0,1.0,81.40083945534404,53.54695021712727,0.33548126657190475
2020-11-19,17353.44731461275,3,324,11,2020,0,0,0,1.0,71.23659629401755,58.284258308429955,0.17755583558709576
2020-11-20,9636.318043541465,4,325,11,2020,0,0,0,1.0,48.13672750802604,56.64489192287979,0.047337749799111956
2020-11-21,5677.486445752564,5,326,11,2020,1,0,0,1.0,65.36186384425204,50.78627380897056,0.05402619319432006
2020-11-22,24012.84750291062,6,327,11,2020,1,1,0,1.0,58.71765391614125,55.61073538695424,0.19778866441332388
2020-11-23,12548.334379902753,0,328,11,2020,0,0,0,1.0,74.78761765628771,45.189944797803086,0.354320314200723
2020-11-24,15153.101033775078,1,329,11,2020,0,0,0,1.0,90.10675669034717,57.509388187788474,0.10744342792842404
2020-11-25,22919.225461531274,2,330,11,2020,0,0,1,1.8,41.872412955313834,55.99764164502112,0.0597622017625579
2020-11-26,44421.79846674548,3,331,11,2020,0,1,1,1.8,71.72539118721126,57.71384878842099,0.4034986849146292
2020-11-27,43766.66675309583,4,332,11,2020,0,1,1,1.8,67.5980080665004,59.82483820077822,0.22128955627475727
2020-11-28,43556.34252628107,5,333,11,2020,1,1,1,1.8,80.07010114675698,56.38604440652801,0.11887242259296259
2020-11-29,12674.783912858518,6,334,11,2020,1,0,1,1.8,73.19794942356533,55.30209093460782,0.13384714836882258
2020-11-30,13985.883944666593,0,335,11,2020,0,0,0,1.0,58.72046002391771,50.17000078244696,0.04569566819080006
2020-12-01,11260.828368179642,1,336,12,2020,0,0,0,1.0,65.21419096500072,51.02793727764515,0.1971295714734464
2020-12-02,10473.696037780852,2,337,12,2020,0,0,0,1.0,58.05961214794766,60.53641282691405,0.08886484062001626
2020-12-03,8543.644914339797,3,338,12,2020,0,0,0,1.0,86.14010707897897,61.79811538469427,1.0872942475326886
2020-12-04,13227.522807765188,4,339,12,2020,0,0,0,1.0,70.31967473007913,53.439584804741095,0.13085588873212436
2020-12-05,8030.602690497127,5,340,12,2020,1,0,0,1.0,98.5178602862951,54.873849352704724,0.13306189644751196
2020-12-06,6404.977115256316,6,341,12,2020,1,0,0,1.0,69.0900877927807,50.13446237160652,0.1668738599037578
2020-12-07,11243.0577770184,0,342,12,2020,0,0,0,1.0,59.37389849634306,60.535017103049555,0.4971958524512193
2020-12-08,11325.493453698224,1,343,12,2020,0,0,0,1.0,47.294284110807595,58.01201562530821,0.3227073601419319
2020-12-09,10784.4714833219,2,344,12,2020,0,0,0,1.0,42.95290485616083,64.40471731930505,0.11997875737008734
2020-12-10,9705.042994401909,3,345,12,2020,0,0,0,1.0,46.23796085491765,50.32071338122459,0.25366619081582453
2020-12-11,12892.101222545667,4,346,12,2020,0,0,0,1.0,74.00689976517225,52.83598790216919,0.17649166092820406
2020-12-12,5586.94578854564,5,347,12,2020,1,0,0,1.0,77.63087534844901,55.89695564002512,0.1355993258745329
2020-12-13,5300.0488966906505,6,348,12,2020,1,0,0,1.0,46.282139469518,57.9858723461631,0.0427168209495551
2020-12-14,11472.811628023892,0,349,12,2020,0,0,0,1.0,83.42557471114173,53.68878509993307,0.12470044270319743
2020-12-15,11843.907399898999,1,350,12,2020,0,0,0,1.0,62.75408422474841,50.41601646553971,0.05642446782961746
2020-12-16,12124.7372108017,2,351,12,2020,0,0,0,1.0,72.20189517978324,59.20155819256306,0.4926497368256401
2020-12-17,18255.341888802,3,352,12,2020,0,0,0,1.0,94.18330942383136,58.4138959908101,0.08171603502799918
2020-12-18,12571.992169301682,4,353,12,2020,0,0,0,1.0,83.45258973798298,50.240547305400554,0.6084139506430968
2020-12-19,8787.502990504745,5,354,12,2020,1,0,0,1.0,65.97204028141252,61.61283044388364,0.15230888450589553
2020-12-20,17829.674143141245,6,355,12,2020,1,1,0,1.0,56.63211661877069,60.700308614476164,0.1996870010410513
2020-12-21,17700.209899563608,0,356,12,2020,0,1,0,1.0,37.72276898006042,55.5344961848691,0.15658831563490824
2020-12-22,22449.871212782095,1,357,12,2020,0,1,0,1.0,59.212700211363696,55.27470164064731,0.0277100772235276
2020-12-23,22330.814696955767,2,358,12,2020,0,1,0,1.0,66.83304641758458,57.66069981448365,0.0942636887296388
2020-12-24,22406.5153925901,3,359,12,2020,0,1,0,1.0,55.19230709273224,50.595594237759805,0.020882440262814085
2020-12-25,20241.994268763126,4,360,12,2020,0,1,0,1.0,68.03114549361543,55.06796561499849,0.19507764004907022
2020-12-26,19064.946659189278,5,361,12,2020,1,1,0,1.0,71.15277824438152,44.16958912626917,0.11843396164322909
2020-12-27,21491.82526605086,6,362,12,2020,1,1,0,1.0,66.62716027287883,59.32748370696673,0.3010020407549385
2020-12-28,21460.073348456248,0,363,12,2020,0,1,0,1.0,60.249961287648105,47.151437997379745,0.04981294441072529
2020-12-29,26041.840730965865,1,364,12,2020,0,1,0,1.0,72.52982007950092,62.48970188187102,0.035960799723966694
2020-12-30,25254.248516946343,2,365,12,2020,0,1,0,1.0,76.62910974354114,53.335700900030766,0.10428708549585355
2020-12-31,17918.907092144935,3,366,12,2020,0,1,0,1.0,53.64401383835731,53.94166509034412,0.5223264448945991
2021-01-01,14309.213810373749,4,1,1,2021,0,0,0,1.0,91.16398569619405,51.87502909971446,0.2478659898778821
2021-01-02,9787.676467732077,5,2,1,2021,1,0,0,1.0,68.52117801573607,53.58720289066359,0.1085746152048474
2021-01-03,10494.256115232924,6,3,1,2021,1,0,0,1.0,70.28274434417271,62.13375261615114,0.14566045652212337
2021-01-04,12052.449140522953,0,4,1,2021,0,0,0,1.0,80.62321634884836,42.615751237872544,0.017594297260788212
2021-01-05,11054.595555475042,1,5,1,2021,0,0,0,1.0,73.49824196895253,61.45332008112587,0.8343647645565704
2021-01-06,15570.262642573805,2,6,1,2021,0,0,0,1.0,84.29704950869868,56.77230918633045,0.21956690106095633
2021-01-07,17420.23736261908,3,7,1,2021,0,0,0,1.0,74.30686247802737,49.06078217167283,0.06720760535055101
2021-01-08,15047.90558609208,4,8,1,2021,0,0,0,1.0,60.81343938039343,49.7330270758497,0.17628531926357272
2021-01-09,17027.545772852023,5,9,1,2021,1,0,0,1.0,75.42255287809152,63.50525280727389,0.023190474833547074
2021-01-10,6428.629183653919,6,10,1,2021,1,0,0,1.0,52.844106890190076,50.409451901656205,0.6753204794947747
2021-01-11,16465.945172290885,0,11,1,2021,0,0,0,1.0,71.62839558664784,49.38393237852705,0.038422261171141656
2021-01-12,14961.859222475341,1,12,1,2021,0,0,0,1.0,69.5015501403331,60.85095627346748,0.20884204758643807
2021-01-13,20097.364893369115,2,13,1,2021,0,0,0,1.0,66.87824714091191,56.87084657321039,0.05632792962153197
2021-01-14,11857.550821728371,3,14,1,2021,0,0,0,1.0,68.07193732841604,50.50215293923581,0.2528588071433596
2021-01-15,10894.91822241116,4,15,1,2021,0,0,0,1.0,41.77226431753542,56.28860432907789,0.2999565568841574
2021-01-16,8796.068692586306,5,16,1,2021,1,0,0,1.0,61.76912638388558,50.090414663990394,0.2238159014450261
2021-01-17,6355.237696220634,6,17,1,2021,1,0,0,1.0,71.39267351711672,60.73698370444179,0.1906425371727002
2021-01-18,12841.998388481416,0,18,1,2021,0,0,0,1.0,72.39784587996101,60.55343016683142,0.44599539492265267
2021-01-19,13379.911594635401,1,19,1,2021,0,0,0,1.0,54.58487288611063,57.92030496671246,0.016378003294096558
2021-01-20,17209.060183895952,2,20,1,2021,0,0,0,1.0,88.98561761297051,57.08227790897481,0.08036876431170382
2021-01-21,16609.48943351189,3,21,1,2021,0,0,0,1.0,57.007377276782485,64.09361185721357,0.057080262973129736
2021-01-22,15401.062331152458,4,22,1,2021,0,0,0,1.0,84.54185800790106,55.299801499954825,0.8848025624087784
2021-01-23,13959.726867397718,5,23,1,2021,1,0,0,1.0,76.40791542807527,49.40569786604668,0.0986592921281512
2021-01-24,9834.727767572449,6,24,1,2021,1,0,0,1.0,60.30659035234295,57.57613668744921,0.26381142139835745
2021-01-25,15483.455496903756,0,25,1,2021,0,0,0,1.0,96.62966338914268,65.77270100111022,0.23086210498873894
2021-01-26,15927.898263626948,1,26,1,2021,0,0,0,1.0,52.095447523652794,50.28236691763238,0.04767205753682701
2021-01-27,13904.892307460383,2,27,1,2021,0,0,0,1.0,83.78731260415002,53.56254918022871,0.054623774556570415
2021-01-28,22284.71427538888,3,28,1,2021,0,0,0,1.0,85.00873477064468,57.46579183434288,0.06605795528969495
2021-01-29,18435.516231704354,4,29,1,2021,0,0,0,1.0,59.94069686385033,55.12773602894391,0.1059090421606008
2021-01-30,12356.00876903008,5,30,1,2021,1,0,0,1.0,90.88697950096493,50.49944100222302,0.05339951340019586
2021-01-31,9302.37969409785,6,31,1,2021,1,0,0,1.0,66.2493022810157,61.033946815398934,0.003969428137734166
2021-02-01,19261.62462157752,0,32,2,2021,0,0,0,1.0,74.33040443919785,67.03855977446986,0.4230436848533242
2021-02-02,13657.828378813383,1,33,2,2021,0,0,0,1.0,73.90482758156831,56.432712089640084,0.6739969102812329
2021-02-03,19403.82054298679,2,34,2,2021,0,0,0,1.0,67.98536887794178,50.945411975977535,0.08357953069223381
2021-02-04,13546.200683700456,3,35,2,2021,0,0,0,1.0,82.16212409739673,47.734649429527146,0.08265113904347378
2021-02-05,17332.63889296977,4,36,2,2021,0,0,0,1.0,81.9023308082832,56.78303059103741,0.0014234158411969072
2021-02-06,12102.593785079038,5,37,2,2021,1,0,0,1.0,43.772020401427284,61.02623603164978,0.22804359824794582
2021-02-07,13728.347513599756,6,38,2,2021,1,0,0,1.0,89.56510364317229,57.896386677682386,0.3490972319347685
2021-02-08,15482.29156242109,0,39,2,2021,0,0,0,1.0,45.062620179464886,55.5222273707482,0.03170732690001098
2021-02-09,20504.58901077002,1,40,2,2021,0,0,0,1.0,85.48819306512486,52.60158694653292,0.03479125257494313
2021-02-10,14768.538617814716,2,41,2,2021,0,0,0,1.0,86.90057705241375,50.10082567202599,0.31220885105972235
2021-02-11,16561.318914534142,3,42,2,2021,0,0,0,1.0,53.63550354677203,59.74909909737784,0.19157403407098506
2021-02-12,19156.974896799242,4,43,2,2021,0,0,0,1.0,63.83778568068123,60.157899202818335,0.009179587240998134
2021-02-13,13600.498423701634,5,44,2,2021,1,0,0,1.0,53.41442997271096,47.874090792573725,0.19486183921737438
2021-02-14,22040.83584326237,6,45,2,2021,1,1,0,1.0,66.77618454566897,63.5656332470678,0.07389927852241153
2021-02-15,16047.253650711085,0,46,2,2021,0,0,0,1.0,65.37948573721388,58.50049309077137,0.09200278829942266
2021-02-16,15394.44924306475,1,47,2,2021,0,0,0,1.0,81.6949079840401,62.64180884216732,0.29370178096185917
2021-02-17,20749.711596231395,2,48,2,2021,0,0,0,1.0,89.65463119179412,48.94689550414977,0.33313308535714986
2021-02-18,20490.15127365992,3,49,2,2021,0,0,0,1.0,90.93525716184934,48.84211209963514,0.10228403570900885
2021-02-19,13984.164449749223,4,50,2,2021,0,0,0,1.0,61.567479601325466,54.94008495801283,0.5880706243564916
2021-02-20,19068.183031712975,5,51,2,2021,1,0,0,1.0,66.86167189383208,58.21255227146227,0.10433104992767961
2021-02-21,14081.042165895946,6,52,2,2021,1,0,0,1.0,44.74842711668575,64.69413288175811,0.2955381529520106
2021-02-22,21531.580129169262,0,53,2,2021,0,0,0,1.0,57.911949002557165,59.256421966335935,0.13228213648260775
2021-02-23,18248.52182032677,1,54,2,2021,0,0,0,1.0,84.47277449646187,54.5263196433371,0.4556415821699772
2021-02-24,22694.587673690527,2,55,2,2021,0,0,0,1.0,94.23374235322348,50.62157861920478,0.4766749771753045
2021-02-25,23896.8651761344,3,56,2,2021,0,0,0,1.0,51.48476692180117,61.917126151266984,0.018295205644965267
2021-02-26,15521.9355552685,4,57,2,2021,0,0,0,1.0,61.11303611270659,50.95729478905464,0.551322071972194
2021-02-27,17828.264012800584,5,58,2,2021,1,0,0,1.0,69.60391364561609,63.93686332180681,0.34920604442975645
2021-02-28,16822.62180981,6,59,2,2021,1,0,0,1.0,74.2024173822941,54.38629593004964,0.31338176091243064
2021-03-01,24173.279660002077,0,60,3,2021,0,0,0,1.0,57.85594720117531,63.77482817130843,0.044856675054740565
2021-03-02,17735.540951335413,1,61,3,2021,0,0,0,1.0,76.36091566696135,59.23027288865255,0.3270734468603796
2021-03-03,19653.92956285114,2,62,3,2021,0,0,0,1.0,62.89240979393626,55.16433762128086,0.3796010549078797
2021-03-04,23316.753814698663,3,63,3,2021,0,0,0,1.0,69.78321593682581,53.2660318394995,0.06825886247989037
2021-03-05,14299.959735456634,4,64,3,2021,0,0,0,1.0,78.19426372005549,54.17217294203673,0.6083974599024685
2021-03-06,15230.442321692519,5,65,3,2021,1,0,0,1.0,70.09633404716406,58.0319944207803,0.010229218181169097
2021-03-07,12734.308816696788,6,66,3,2021,1,0,0,1.0,63.45421164210147,56.28989207012968,0.03248243486211893
2021-03-08,20020.629658169993,0,67,3,2021,0,0,0,1.0,68.35585294111253,52.948751178834556,0.1542568342089663
2021-03-09,22533.059454961203,1,68,3,2021,0,0,0,1.0,68.67455561191997,55.103349797726906,0.17150649771878895
2021-03-10,23916.78133742542,2,69,3,2021,0,0,0,1.0,64.44983455176808,56.33809062804781,0.20721206975215894
2021-03-11,21119.37050567238,3,70,3,2021,0,0,0,1.0,66.11805905999347,45.31523363751498,0.003422950953198876
2021-03-12,23168.60968888183,4,71,3,2021,0,0,0,1.0,93.97970755757075,58.26344331366952,0.6456174975624968
2021-03-13,15583.21831319903,5,72,3,2021,1,0,0,1.0,78.41379171911858,51.08769524627898,0.009122542996576914
2021-03-14,14075.777576223814,6,73,3,2021,1,0,0,1.0,65.56779522956259,50.233337983971275,0.030877930644619057
2021-03-15,22809.539263814433,0,74,3,2021,0,0,0,1.0,80.45431606766104,47.57697689458344,0.0028227296290308686
2021-03-16,21358.703298481316,1,75,3,2021,0,0,0,1.0,64.99270765365985,47.05793477093452,0.16733813210412196
2021-03-17,19683.85376308692,2,76,3,2021,0,0,0,1.0,87.59686956379961,49.26385837484951,0.5384360118891466
2021-03-18,17289.00470844071,3,77,3,2021,0,0,0,1.0,75.54463288297141,52.50968973239549,0.21929122262551887
2021-03-19,21908.86532149285,4,78,3,2021,0,0,0,1.0,68.39046783993656,65.83478883831776,0.3459344420365005
2021-03-20,16887.87494652719,5,79,3,2021,1,0,0,1.0,76.71575388715416,53.45279340134589,0.0026740374790609374
2021-03-21,18833.72665019362,6,80,3,2021,1,0,0,1.0,46.43685771897251,56.98464094229906,0.15618389964399992
2021-03-22,22814.63263518408,0,81,3,2021,0,0,0,1.0,53.09848796635292,58.11199597362753,0.12307543316310426
2021-03-23,19724.955387005164,1,82,3,2021,0,0,0,1.0,52.091124904014166,56.77861360231212,0.13821703927058068
2021-03-24,23241.517116834613,2,83,3,2021,0,0,0,1.0,72.1441464214556,55.74976899773989,0.01499065963272196
2021-03-25,21531.473956852857,3,84,3,2021,0,0,0,1.0,95.98772499227638,50.174216113510624,0.23067834804673018
2021-03-26,27131.347272917694,4,85,3,2021,0,0,0,1.0,100.0,63.4190213030399,0.1399217683835627
2021-03-27,22779.162521272377,5,86,3,2021,1,0,0,1.0,79.57076652161136,65.21406540997025,0.289760673837556
2021-03-28,17358.303266367806,6,87,3,2021,1,0,0,1.0,77.51266712416685,47.77848735130438,0.13283057512018587
2021-03-29,22754.348278452537,0,88,3,2021,0,0,0,1.0,42.984133987708915,51.0853364976229,0.03235834143911819
2021-03-30,21448.043955448196,1,89,3,2021,0,0,0,1.0,61.859893003989676,54.82012637030675,0.20897087062542472
2021-03-31,21527.739471044417,2,90,3,2021,0,0,0,1.0,58.183243721376414,51.41018773777781,0.03784177087964943
2021-04-01,21331.796253163982,3,91,4,2021,0,0,0,1.0,60.68728602623326,58.77640310974508,0.41176246040838205
2021-04-02,20999.0345378883,4,92,4,2021,0,0,0,1.0,67.47784272122816,52.61891296056967,0.18992619808426103
2021-04-03,20837.15587523561,5,93,4,2021,1,0,0,1.0,62.91864133454309,67.09925294177273,0.03420604099701337
2021-04-04,13619.30218000871,6,94,4,2021,1,0,0,1.0,40.310502844363185,62.24041420459469,0.6558210353317365
2021-04-05,30647.298591569983,0,95,4,2021,0,0,0,1.0,81.218653841763,57.36424001617477,0.14611393504302592
2021-04-06,25231.89916447655,1,96,4,2021,0,0,0,1.0,53.9088546139029,61.44999980974934,0.0151384349018732
2021-04-07,23962.021101713857,2,97,4,2021,0,0,0,1.0,73.58870296166724,61.85826924507421,0.1971457964421519
2021-04-08,28781.570150276257,3,98,4,2021,0,0,0,1.0,100.0,53.52272831313344,0.0583912807509723
2021-04-09,21623.55152328306,4,99,4,2021,0,0,0,1.0,56.20923112620365,52.27507816085182,0.32561556410491155
2021-04-10,16793.224282413983,5,100,4,2021,1,0,0,1.0,32.04568715880505,56.76057832854686,0.3405542903388377
2021-04-11,18070.924076707666,6,101,4,2021,1,0,0,1.0,65.70993667179833,60.69174226632534,0.7721458228274425
2021-04-12,29076.27270406727,0,102,4,2021,0,0,0,1.0,86.51439452497857,57.09256226723969,0.139378650075045
2021-04-13,26004.59289414791,1,103,4,2021,0,0,0,1.0,99.37521181330891,48.5259764931546,0.12137807353661532
2021-04-14,21127.59419941326,2,104,4,2021,0,0,0,1.0,51.55675608321375,52.410535314492364,0.28005886533800317
2021-04-15,26853.62025683179,3,105,4,2021,0,0,0,1.0,77.45048834854782,56.068491846411675,0.02842118843814916
